AÑO;MES;DIA;HORA;VERANO(1)/INVIERNO(0);COEF. PERFIL P2.0TD;COEF. PERFIL P3.0TD;COEF. PERFIL P3.0TDVE;RESERVADO;
2021;06;17;23;1;0.000137380590;0.000120949299;0.000179277771;;
2021;06;17;24;1;0.000117001900;0.000109837601;0.000127818470;;
2021;06;18;1;1;0.000095317757;0.000100837668;0.000106449726;;
2021;06;18;2;1;0.000079961295;0.000094680011;0.000066128888;;
2021;06;18;3;1;0.000070599660;0.000091489708;0.000050554154;;
2021;06;18;4;1;0.000066236372;0.000089796764;0.000030291161;;
2021;06;18;5;1;0.000064164654;0.000089739053;0.000025115673;;
2021;06;18;6;1;0.000064692310;0.000091983116;0.000029125130;;
2021;06;18;7;1;0.000068156991;0.000095540164;0.000036240483;;
2021;06;18;8;1;0.000078943531;0.000106861792;0.000058649999;;
2021;06;18;9;1;0.000093655930;0.000139302378;0.000118179424;;
2021;06;18;10;1;0.000102738222;0.000161440493;0.000188239330;;
2021;06;18;11;1;0.000109305576;0.000172054894;0.000267533959;;
2021;06;18;12;1;0.000111829962;0.000177272899;0.000318711103;;
2021;06;18;13;1;0.000116531875;0.000180672646;0.000268378691;;
2021;06;18;14;1;0.000125253725;0.000174673851;0.000258261524;;
2021;06;18;15;1;0.000126208115;0.000157340951;0.000243282627;;
2021;06;18;16;1;0.000116523442;0.000147290041;0.000221692199;;
2021;06;18;17;1;0.000111255087;0.000145320399;0.000258272083;;
2021;06;18;18;1;0.000111365526;0.000144513869;0.000218969449;;
2021;06;18;19;1;0.000111519019;0.000141713769;0.000193974452;;
2021;06;18;20;1;0.000111991499;0.000137332049;0.000207479594;;
2021;06;18;21;1;0.000114908161;0.000130870325;0.000200676490;;
2021;06;18;22;1;0.000125123115;0.000126595576;0.000203530475;;
2021;06;18;23;1;0.000131160173;0.000126863483;0.000195902250;;
2021;06;18;24;1;0.000115915410;0.000116556338;0.000134865885;;
2021;06;19;1;1;0.000098185994;0.000106173355;0.000108522659;;
2021;06;19;2;1;0.000083446784;0.000097568442;0.000051929153;;
2021;06;19;3;1;0.000073746321;0.000093243379;0.000051798507;;
2021;06;19;4;1;0.000068359323;0.000090959798;0.000041364865;;
2021;06;19;5;1;0.000065724697;0.000090511231;0.000037569171;;
2021;06;19;6;1;0.000065048325;0.000091096448;0.000034105652;;
2021;06;19;7;1;0.000064256432;0.000088643765;0.000027117461;;
2021;06;19;8;1;0.000066289510;0.000085496250;0.000025809608;;
2021;06;19;9;1;0.000080879767;0.000097333424;0.000048061186;;
2021;06;19;10;1;0.000099557405;0.000110617648;0.000086850650;;
2021;06;19;11;1;0.000112707799;0.000123074761;0.000109767969;;
2021;06;19;12;1;0.000116675354;0.000128202197;0.000157409420;;
2021;06;19;13;1;0.000119363940;0.000131312103;0.000157540066;;
2021;06;19;14;1;0.000127072577;0.000128430976;0.000177150920;;
2021;06;19;15;1;0.000127529771;0.000120784422;0.000161016093;;
2021;06;19;16;1;0.000113890570;0.000116943540;0.000154970224;;
2021;06;19;17;1;0.000105332440;0.000114181275;0.000174422635;;
2021;06;19;18;1;0.000103397158;0.000114088924;0.000130158532;;
2021;06;19;19;1;0.000103803760;0.000114371989;0.000143342697;;
2021;06;19;20;1;0.000104848544;0.000117234240;0.000152390653;;
2021;06;19;21;1;0.000108808864;0.000119117278;0.000136444847;;
2021;06;19;22;1;0.000119875292;0.000119919858;0.000180927156;;
2021;06;19;23;1;0.000126132300;0.000122555240;0.000167947300;;
2021;06;19;24;1;0.000113690110;0.000113891274;0.000123786047;;
2021;06;20;1;1;0.000097705542;0.000101869498;0.000100610622;;
2021;06;20;2;1;0.000084161032;0.000093655855;0.000069735138;;
2021;06;20;3;1;0.000074369445;0.000089269820;0.000046522205;;
2021;06;20;4;1;0.000068544837;0.000087582026;0.000039972725;;
2021;06;20;5;1;0.000065427160;0.000086839540;0.000038812226;;
2021;06;20;6;1;0.000064233452;0.000087043154;0.000037204128;;
2021;06;20;7;1;0.000062205679;0.000083831071;0.000024244488;;
2021;06;20;8;1;0.000061759555;0.000076030064;0.000029855787;;
2021;06;20;9;1;0.000073282812;0.000081351009;0.000059830143;;
2021;06;20;10;1;0.000091113632;0.000088635394;0.000051576227;;
2021;06;20;11;1;0.000106525687;0.000094966583;0.000069452053;;
2021;06;20;12;1;0.000114080987;0.000100041149;0.000112074805;;
2021;06;20;13;1;0.000117575293;0.000104019240;0.000131558730;;
2021;06;20;14;1;0.000124572372;0.000104974863;0.000178461838;;
2021;06;20;15;1;0.000124558884;0.000103127347;0.000155278547;;
2021;06;20;16;1;0.000110052380;0.000099594632;0.000156366422;;
2021;06;20;17;1;0.000101662918;0.000095678749;0.000113026325;;
2021;06;20;18;1;0.000100520429;0.000093113426;0.000096490334;;
2021;06;20;19;1;0.000103028482;0.000093026794;0.000122583022;;
2021;06;20;20;1;0.000106638353;0.000095093206;0.000144093002;;
2021;06;20;21;1;0.000113820297;0.000097720084;0.000153120583;;
2021;06;20;22;1;0.000127400602;0.000102994460;0.000163765155;;
2021;06;20;23;1;0.000132052342;0.000108520619;0.000161518264;;
2021;06;20;24;1;0.000113988495;0.000100742221;0.000114693708;;
2021;06;21;1;1;0.000093494770;0.000094305549;0.000071195455;;
2021;06;21;2;1;0.000078255349;0.000089281767;0.000042914206;;
2021;06;21;3;1;0.000069633264;0.000087037724;0.000027685030;;
2021;06;21;4;1;0.000065579450;0.000085667912;0.000016316221;;
2021;06;21;5;1;0.000063575065;0.000085567076;0.000026835870;;
2021;06;21;6;1;0.000063842019;0.000088129091;0.000018058204;;
2021;06;21;7;1;0.000066901484;0.000091446651;0.000031378275;;
2021;06;21;8;1;0.000076361574;0.000101858991;0.000042375200;;
2021;06;21;9;1;0.000090330770;0.000134004138;0.000092112799;;
2021;06;21;10;1;0.000099670357;0.000155202746;0.000177865931;;
2021;06;21;11;1;0.000106693530;0.000165271350;0.000265897040;;
2021;06;21;12;1;0.000109899073;0.000169511752;0.000263033383;;
2021;06;21;13;1;0.000114913500;0.000172453681;0.000240789603;;
2021;06;21;14;1;0.000124406333;0.000166179266;0.000250920806;;
2021;06;21;15;1;0.000125316716;0.000151038460;0.000255320178;;
2021;06;21;16;1;0.000114511036;0.000144201457;0.000229690296;;
2021;06;21;17;1;0.000109060540;0.000144130385;0.000258472911;;
2021;06;21;18;1;0.000109708282;0.000145556593;0.000257608695;;
2021;06;21;19;1;0.000111040021;0.000140495256;0.000229812250;;
2021;06;21;20;1;0.000113105388;0.000132831165;0.000228201255;;
2021;06;21;21;1;0.000120867721;0.000123419139;0.000222186370;;
2021;06;21;22;1;0.000134116756;0.000117387688;0.000256709850;;
2021;06;21;23;1;0.000136346525;0.000115312426;0.000170357488;;
2021;06;21;24;1;0.000115558417;0.000105250368;0.000118868872;;
2021;06;22;1;1;0.000093285235;0.000097435387;0.000088358499;;
2021;06;22;2;1;0.000077924107;0.000092398939;0.000064103818;;
2021;06;22;3;1;0.000069439115;0.000089489711;0.000049740723;;
2021;06;22;4;1;0.000065138125;0.000087966764;0.000032541323;;
2021;06;22;5;1;0.000063247593;0.000087901632;0.000031955383;;
2021;06;22;6;1;0.000063666665;0.000090091077;0.000027766668;;
2021;06;22;7;1;0.000067208469;0.000093617866;0.000026795667;;
2021;06;22;8;1;0.000077444073;0.000103899165;0.000053125400;;
2021;06;22;9;1;0.000091604423;0.000134761366;0.000104493502;;
2021;06;22;10;1;0.000100343343;0.000155651512;0.000178442991;;
2021;06;22;11;1;0.000106682122;0.000165988008;0.000256799812;;
2021;06;22;12;1;0.000109796560;0.000170969566;0.000235395001;;
2021;06;22;13;1;0.000114702390;0.000174248142;0.000236905506;;
2021;06;22;14;1;0.000123599270;0.000167875559;0.000241112482;;
2021;06;22;15;1;0.000123651410;0.000152447334;0.000242477936;;
2021;06;22;16;1;0.000113078840;0.000145528472;0.000268764884;;
2021;06;22;17;1;0.000108172163;0.000145358507;0.000265983365;;
2021;06;22;18;1;0.000108896191;0.000146008837;0.000250376386;;
2021;06;22;19;1;0.000110038771;0.000141641500;0.000259866736;;
2021;06;22;20;1;0.000111859572;0.000134682173;0.000240169134;;
2021;06;22;21;1;0.000119226866;0.000125741797;0.000254180561;;
2021;06;22;22;1;0.000131877036;0.000119740919;0.000220800765;;
2021;06;22;23;1;0.000134704670;0.000117491933;0.000174166620;;
2021;06;22;24;1;0.000114772470;0.000106716764;0.000124174407;;
2021;06;23;1;1;0.000093059378;0.000096157943;0.000086909594;;
2021;06;23;2;1;0.000077765005;0.000091202546;0.000063052642;;
2021;06;23;3;1;0.000069270906;0.000088315758;0.000048925073;;
2021;06;23;4;1;0.000065165338;0.000086917790;0.000032007709;;
2021;06;23;5;1;0.000063208776;0.000086814174;0.000031431378;;
2021;06;23;6;1;0.000063595283;0.000088955723;0.000027311350;;
2021;06;23;7;1;0.000066933649;0.000092321634;0.000026356271;;
2021;06;23;8;1;0.000076848561;0.000102302831;0.000052254248;;
2021;06;23;9;1;0.000090442081;0.000132405134;0.000102780015;;
2021;06;23;10;1;0.000098887789;0.000152810318;0.000175516878;;
2021;06;23;11;1;0.000105507765;0.000163203447;0.000252588802;;
2021;06;23;12;1;0.000108117594;0.000167792294;0.000231534988;;
2021;06;23;13;1;0.000113082895;0.000171096229;0.000233020723;;
2021;06;23;14;1;0.000122193736;0.000165033558;0.000237158713;;
2021;06;23;15;1;0.000121962982;0.000149719539;0.000238501776;;
2021;06;23;16;1;0.000111406462;0.000142854979;0.000264357671;;
2021;06;23;17;1;0.000106215429;0.000142485937;0.000261621763;;
2021;06;23;18;1;0.000106910441;0.000143114136;0.000246270708;;
2021;06;23;19;1;0.000108186095;0.000138917256;0.000255605434;;
2021;06;23;20;1;0.000109889786;0.000132048148;0.000236230834;;
2021;06;23;21;1;0.000116380321;0.000122949728;0.000250012502;;
2021;06;23;22;1;0.000128596990;0.000117030674;0.000217180068;;
2021;06;23;23;1;0.000131205335;0.000114773826;0.000171310631;;
2021;06;23;24;1;0.000112146447;0.000104389700;0.000122138192;;
2021;06;24;1;1;0.000089875103;0.000091699141;0.000082994479;;
2021;06;24;2;1;0.000075238469;0.000087040844;0.000060212238;;
2021;06;24;3;1;0.000066923699;0.000084232826;0.000046721090;;
2021;06;24;4;1;0.000062790825;0.000082804899;0.000030565822;;
2021;06;24;5;1;0.000060761417;0.000082621935;0.000030015453;;
2021;06;24;6;1;0.000061031837;0.000084600186;0.000026081025;;
2021;06;24;7;1;0.000063569784;0.000087412602;0.000025168970;;
2021;06;24;8;1;0.000072515184;0.000096597406;0.000049900292;;
2021;06;24;9;1;0.000085061753;0.000124850147;0.000098149967;;
2021;06;24;10;1;0.000093596290;0.000144480109;0.000167610170;;
2021;06;24;11;1;0.000100060564;0.000154436265;0.000241210148;;
2021;06;24;12;1;0.000102808592;0.000158958224;0.000221104769;;
2021;06;24;13;1;0.000107562042;0.000162108305;0.000222523574;;
2021;06;24;14;1;0.000116571073;0.000156557716;0.000226475156;;
2021;06;24;15;1;0.000117075766;0.000142404140;0.000227757716;;
2021;06;24;16;1;0.000107170294;0.000135997725;0.000252448851;;
2021;06;24;17;1;0.000102251690;0.000135688355;0.000249836191;;
2021;06;24;18;1;0.000102843155;0.000136243186;0.000235176672;;
2021;06;24;19;1;0.000104197649;0.000132316209;0.000244090886;;
2021;06;24;20;1;0.000106497399;0.000126104153;0.000225589076;;
2021;06;24;21;1;0.000113025800;0.000117519530;0.000238749905;;
2021;06;24;22;1;0.000125281282;0.000112011071;0.000207396511;;
2021;06;24;23;1;0.000129187689;0.000110355880;0.000163593407;;
2021;06;24;24;1;0.000110883765;0.000100550882;0.000116636094;;
2021;06;25;1;1;0.000092838917;0.000097360385;0.000102923575;;
2021;06;25;2;1;0.000077597046;0.000091271843;0.000063938367;;
2021;06;25;3;1;0.000068607066;0.000088248532;0.000048879546;;
2021;06;25;4;1;0.000064272241;0.000086561191;0.000029287765;;
2021;06;25;5;1;0.000062352007;0.000086558828;0.000024283716;;
2021;06;25;6;1;0.000062600182;0.000088564826;0.000028160359;;
2021;06;25;7;1;0.000065856123;0.000091932577;0.000035040016;;
2021;06;25;8;1;0.000075543284;0.000102404914;0.000056707216;;
2021;06;25;9;1;0.000089494013;0.000133411398;0.000114264727;;
2021;06;25;10;1;0.000098708150;0.000154971267;0.000182003896;;
2021;06;25;11;1;0.000105109392;0.000165222528;0.000258671889;;
2021;06;25;12;1;0.000107886390;0.000170467594;0.000308153788;;
2021;06;25;13;1;0.000112498750;0.000173786282;0.000259488638;;
2021;06;25;14;1;0.000121545846;0.000168383953;0.000249706604;;
2021;06;25;15;1;0.000122833787;0.000151865741;0.000235223883;;
2021;06;25;16;1;0.000113367489;0.000142142665;0.000214348639;;
2021;06;25;17;1;0.000108494737;0.000140380681;0.000249716813;;
2021;06;25;18;1;0.000108860786;0.000139742633;0.000211716080;;
2021;06;25;19;1;0.000109255432;0.000137164795;0.000187549042;;
2021;06;25;20;1;0.000109734773;0.000132933333;0.000200606827;;
2021;06;25;21;1;0.000112671125;0.000126716346;0.000194029075;;
2021;06;25;22;1;0.000122668938;0.000122569937;0.000196788522;;
2021;06;25;23;1;0.000128524469;0.000122806286;0.000189412982;;
2021;06;25;24;1;0.000113798820;0.000112917871;0.000130398448;;
2021;06;26;1;1;0.000097744200;0.000106322608;0.000108993294;;
2021;06;26;2;1;0.000083187996;0.000097764190;0.000052154356;;
2021;06;26;3;1;0.000073435703;0.000093386436;0.000052023143;;
2021;06;26;4;1;0.000067954206;0.000091032966;0.000041544254;;
2021;06;26;5;1;0.000065341127;0.000090587627;0.000037732099;;
2021;06;26;6;1;0.000064880644;0.000091300550;0.000034253560;;
2021;06;26;7;1;0.000063897611;0.000088728111;0.000027235063;;
2021;06;26;8;1;0.000065759614;0.000085491151;0.000025921537;;
2021;06;26;9;1;0.000080333455;0.000097380337;0.000048269615;;
2021;06;26;10;1;0.000098919977;0.000110687180;0.000087227299;;
2021;06;26;11;1;0.000112039070;0.000123175991;0.000110244005;;
2021;06;26;12;1;0.000116599220;0.000128596322;0.000158092064;;
2021;06;26;13;1;0.000119884578;0.000131995203;0.000158223277;;
2021;06;26;14;1;0.000127901831;0.000129217080;0.000177919178;;
2021;06;26;15;1;0.000128502581;0.000121580848;0.000161714379;;
2021;06;26;16;1;0.000115246173;0.000117926184;0.000155642290;;
2021;06;26;17;1;0.000106951428;0.000115307191;0.000175179061;;
2021;06;26;18;1;0.000104848640;0.000115149893;0.000130722997;;
2021;06;26;19;1;0.000105501762;0.000115547479;0.000143964338;;
2021;06;26;20;1;0.000105912051;0.000118131576;0.000153051532;;
2021;06;26;21;1;0.000109605535;0.000119886854;0.000137036573;;
2021;06;26;22;1;0.000120829291;0.000120727413;0.000181711791;;
2021;06;26;23;1;0.000127403403;0.000123492003;0.000168675645;;
2021;06;26;24;1;0.000114664661;0.000114688886;0.000124322875;;
2021;06;27;1;1;0.000099482896;0.000104307531;0.000102859432;;
2021;06;27;2;1;0.000085789252;0.000095943809;0.000071293831;;
2021;06;27;3;1;0.000075726553;0.000091408548;0.000047562051;;
2021;06;27;4;1;0.000069766101;0.000089664124;0.000040866180;;
2021;06;27;5;1;0.000066467509;0.000088832685;0.000039679742;;
2021;06;27;6;1;0.000065094146;0.000088947522;0.000038035701;;
2021;06;27;7;1;0.000063114556;0.000085708602;0.000024786391;;
2021;06;27;8;1;0.000062732774;0.000077770758;0.000030523112;;
2021;06;27;9;1;0.000074299921;0.000083148424;0.000061167443;;
2021;06;27;10;1;0.000092302738;0.000090562293;0.000052729039;;
2021;06;27;11;1;0.000108055827;0.000097084287;0.000071004419;;
2021;06;27;12;1;0.000115903163;0.000102340838;0.000114579859;;
2021;06;27;13;1;0.000119678104;0.000106495389;0.000134499280;;
2021;06;27;14;1;0.000126740939;0.000107452388;0.000182450750;;
2021;06;27;15;1;0.000127118434;0.000105699511;0.000158749275;;
2021;06;27;16;1;0.000113007989;0.000102345626;0.000159861465;;
2021;06;27;17;1;0.000105228959;0.000098653413;0.000115552647;;
2021;06;27;18;1;0.000103322954;0.000095725251;0.000098647049;;
2021;06;27;19;1;0.000105553233;0.000095503519;0.000125322952;;
2021;06;27;20;1;0.000108593198;0.000097374950;0.000147313714;;
2021;06;27;21;1;0.000115833521;0.000100038064;0.000156543077;;
2021;06;27;22;1;0.000129505270;0.000105386142;0.000167425572;;
2021;06;27;23;1;0.000134167496;0.000111016649;0.000165128459;;
2021;06;27;24;1;0.000116123964;0.000103176802;0.000117257298;;
2021;06;28;1;1;0.000094749133;0.000095813314;0.000072199415;;
2021;06;28;2;1;0.000079356709;0.000090734284;0.000043519359;;
2021;06;28;3;1;0.000070323502;0.000088298606;0.000028075430;;
2021;06;28;4;1;0.000066020986;0.000086792318;0.000016546304;;
2021;06;28;5;1;0.000064164566;0.000086783344;0.000027214295;;
2021;06;28;6;1;0.000064213103;0.000089252229;0.000018312851;;
2021;06;28;7;1;0.000067096785;0.000092498802;0.000031820754;;
2021;06;28;8;1;0.000076357931;0.000102900879;0.000042972752;;
2021;06;28;9;1;0.000090318369;0.000135369409;0.000093411725;;
2021;06;28;10;1;0.000100316944;0.000157225012;0.000180374102;;
2021;06;28;11;1;0.000107905518;0.000167768023;0.000269646579;;
2021;06;28;12;1;0.000111192109;0.000172101725;0.000266742540;;
2021;06;28;13;1;0.000116175900;0.000175031454;0.000244185089;;
2021;06;28;14;1;0.000126118691;0.000168859700;0.000254459157;;
2021;06;28;15;1;0.000127311658;0.000153613899;0.000258920567;;
2021;06;28;16;1;0.000116501287;0.000146749686;0.000232929266;;
2021;06;28;17;1;0.000111032495;0.000146720588;0.000262117758;;
2021;06;28;18;1;0.000111557322;0.000148096912;0.000261241356;;
2021;06;28;19;1;0.000112741878;0.000142855458;0.000233052940;;
2021;06;28;20;1;0.000114820270;0.000135052893;0.000231419227;;
2021;06;28;21;1;0.000122483112;0.000125388858;0.000225319524;;
2021;06;28;22;1;0.000135731298;0.000119194897;0.000260329835;;
2021;06;28;23;1;0.000138228934;0.000117175002;0.000172759779;;
2021;06;28;24;1;0.000117388401;0.000107041632;0.000120545098;;
2021;06;29;1;1;0.000095374239;0.000100212157;0.000090670865;;
2021;06;29;2;1;0.000079546623;0.000094969620;0.000065781433;;
2021;06;29;3;1;0.000070955878;0.000092018822;0.000051042451;;
2021;06;29;4;1;0.000066588774;0.000090468958;0.000033392938;;
2021;06;29;5;1;0.000064653391;0.000090400313;0.000032791664;;
2021;06;29;6;1;0.000065101613;0.000092663931;0.000028493330;;
2021;06;29;7;1;0.000068332696;0.000096058779;0.000027496917;;
2021;06;29;8;1;0.000078300000;0.000106354763;0.000054515706;;
2021;06;29;9;1;0.000092529179;0.000137890914;0.000107228126;;
2021;06;29;10;1;0.000101801431;0.000159563596;0.000183112892;;
2021;06;29;11;1;0.000108884000;0.000170593859;0.000263520333;;
2021;06;29;12;1;0.000112100102;0.000175738465;0.000241555353;;
2021;06;29;13;1;0.000116993335;0.000179033644;0.000243105388;;
2021;06;29;14;1;0.000126284345;0.000172611466;0.000247422461;;
2021;06;29;15;1;0.000126616152;0.000156894812;0.000248823650;;
2021;06;29;16;1;0.000116136835;0.000149963950;0.000275798535;;
2021;06;29;17;1;0.000111039749;0.000149755704;0.000272944222;;
2021;06;29;18;1;0.000111844509;0.000150461157;0.000256928805;;
2021;06;29;19;1;0.000113181295;0.000146049829;0.000266667519;;
2021;06;29;20;1;0.000115271632;0.000138985067;0.000246454426;;
2021;06;29;21;1;0.000122030128;0.000129384981;0.000260832536;;
2021;06;29;22;1;0.000134525164;0.000123034789;0.000226579181;;
2021;06;29;23;1;0.000137772433;0.000120859445;0.000178724608;;
2021;06;29;24;1;0.000117769149;0.000109927941;0.000127424086;;
2021;06;30;1;1;0.000097149412;0.000102708681;0.000092827949;;
2021;06;30;2;1;0.000081087534;0.000097366561;0.000067346391;;
2021;06;30;3;1;0.000072014607;0.000094165439;0.000052256765;;
2021;06;30;4;1;0.000067865112;0.000092744527;0.000034187365;;
2021;06;30;5;1;0.000065889358;0.000092672269;0.000033571786;;
2021;06;30;6;1;0.000066225895;0.000094919909;0.000029171194;;
2021;06;30;7;1;0.000069656922;0.000098483859;0.000028151076;;
2021;06;30;8;1;0.000080035700;0.000109166062;0.000055812650;;
2021;06;30;9;1;0.000094283294;0.000141347392;0.000109779111;;
2021;06;30;10;1;0.000103843975;0.000163638491;0.000187469197;;
2021;06;30;11;1;0.000111003332;0.000174906838;0.000269789553;;
2021;06;30;12;1;0.000114101616;0.000180060941;0.000247302020;;
2021;06;30;13;1;0.000119443514;0.000183672750;0.000248888930;;
2021;06;30;14;1;0.000129122801;0.000177197058;0.000253308708;;
2021;06;30;15;1;0.000129635173;0.000161155130;0.000254743231;;
2021;06;30;16;1;0.000118937292;0.000154053033;0.000282359856;;
2021;06;30;17;1;0.000113764755;0.000153866329;0.000279437639;;
2021;06;30;18;1;0.000114599846;0.000154597556;0.000263041210;;
2021;06;30;19;1;0.000115832291;0.000149989169;0.000273011611;;
2021;06;30;20;1;0.000117689331;0.000142588439;0.000252317643;;
2021;06;30;21;1;0.000124129379;0.000132531251;0.000267037812;;
2021;06;30;22;1;0.000136876711;0.000126041238;0.000231969561;;
2021;06;30;23;1;0.000140234655;0.000123831996;0.000182976514;;
2021;06;30;24;1;0.000119905884;0.000112644548;0.000130455539;;
